timestamp,VOC,CH4,SMOKE,CO,ODOR,label
54816,351,431,157,85,587,cola
54832,350,431,157,85,587,cola
54848,350,430,157,85,586,cola
54864,349,428,156,86,586,cola
54880,349,425,155,86,586,cola
54896,348,423,154,86,586,cola
54912,347,422,154,87,586,cola
54928,346,421,153,86,588,cola
54944,346,418,151,87,590,cola
54960,345,417,150,87,592,cola
54976,344,416,148,86,594,cola
54992,344,416,147,86,596,cola
55008,344,418,147,85,598,cola
55024,343,420,146,85,600,cola
55040,343,421,146,84,601,cola
,,,,,,cola
,,,,,,cola
,,,,,,cola
,,,,,,cola
,,,,,,cola
,,,,,,cola
,,,,,,cola
,,,,,,cola
,,,,,,cola
,,,,,,cola
,,,,,,cola
,,,,,,cola
,,,,,,cola
,,,,,,cola
,,,,,,cola
,,,,,,cola
55552,340,460,161,87,592,cola
55568,340,459,162,87,592,cola
55584,340,459,163,86,591,cola
55600,340,462,164,85,590,cola
55616,341,466,165,85,590,cola
55632,343,472,165,85,589,cola
55648,347,475,166,85,588,cola
55664,352,473,167,83,586,cola
55680,354,470,167,83,585,cola
55696,354,467,166,82,584,cola
55712,354,463,165,81,583,cola
55728,354,461,165,80,582,cola
55744,353,460,165,80,582,cola
55760,353,459,164,79,581,cola
55776,353,460,164,80,580,cola
55792,353,460,165,80,580,cola
55808,354,459,165,79,580,cola
55824,354,459,165,79,580,cola
55840,354,460,165,79,580,cola
55856,355,461,165,79,580,cola
55872,355,462,165,79,580,cola
55888,356,463,165,80,579,cola
55904,356,464,165,79,578,cola
55920,356,465,166,80,578,cola
55936,356,466,166,80,577,cola
55952,355,467,167,81,577,cola
55968,355,466,167,81,577,cola
55984,354,465,167,82,577,cola
56000,353,460,168,82,577,cola
56016,353,453,168,83,578,cola
56032,352,448,168,84,577,cola
56048,352,445,167,84,576,cola
56064,351,443,167,85,576,cola
56080,349,444,167,85,576,cola
56096,349,446,167,85,575,cola
56112,348,450,167,85,574,cola
56128,348,456,167,85,574,cola
56144,348,462,168,85,573,cola
56160,349,467,169,86,574,cola
56176,349,473,169,86,574,cola
56192,350,474,170,86,574,cola
56208,351,474,171,86,574,cola
56224,351,472,171,85,574,cola
56240,351,470,172,85,575,cola
56256,351,470,173,85,575,cola
56272,352,469,173,85,575,cola
56288,354,469,173,85,574,cola
56304,355,469,173,84,573,cola
56320,355,470,173,82,573,cola
56336,355,471,173,82,573,cola
56352,354,470,173,82,574,cola
56368,354,468,173,82,575,cola
56384,354,467,174,82,575,cola
56400,354,466,174,82,576,cola
56416,354,466,174,82,575,cola
56432,354,464,174,82,576,cola
56448,353,459,175,83,576,cola
56464,352,454,175,83,575,cola
56480,351,450,176,82,575,cola
56496,350,447,176,82,575,cola
56512,349,443,176,82,575,cola
56528,349,439,176,82,576,cola
56544,348,435,175,82,576,cola
56560,347,432,174,82,576,cola
56576,347,431,173,83,576,cola
56592,346,430,173,83,577,cola
56608,345,430,172,82,577,cola
56624,345,429,172,83,576,cola
56640,345,428,171,83,576,cola
56656,344,427,171,83,575,cola
56672,344,426,171,83,574,cola
56688,343,427,170,83,575,cola
56704,343,428,171,83,574,cola
56720,343,432,171,83,574,cola
56736,343,437,171,83,573,cola
56752,343,441,171,83,573,cola
56768,343,445,172,83,573,cola
56784,343,445,171,83,573,cola
56800,343,443,171,82,573,cola
56816,343,440,171,83,574,cola
56832,343,437,171,82,575,cola
56848,343,435,171,82,576,cola
56864,343,434,171,83,577,cola
56880,343,434,171,82,578,cola
56896,342,434,170,82,580,cola
56912,341,433,170,83,581,cola
56928,340,433,170,83,582,cola
56944,340,436,170,83,582,cola
56960,341,443,171,83,582,cola
56976,342,452,171,83,581,cola
56992,344,461,171,82,581,cola
57008,348,468,171,82,580,cola
57024,351,473,170,82,580,cola
57040,352,476,170,82,581,cola
57056,352,477,170,82,583,cola
57072,351,473,169,82,586,cola
57088,350,462,169,82,588,cola
57104,349,450,169,83,591,cola
57120,348,443,167,83,593,cola
57136,348,439,165,82,594,cola
57152,347,437,164,82,595,cola
57168,346,435,163,81,595,cola
57184,345,433,163,81,596,cola
57200,345,433,163,81,596,cola
57216,344,432,163,81,596,cola
57232,344,430,163,81,596,cola
57248,342,430,163,82,597,cola
57264,341,428,163,83,597,cola
57280,340,427,162,83,598,cola
57296,339,426,163,83,598,cola
57312,339,425,164,84,598,cola
57328,338,425,164,85,598,cola
57344,338,427,166,85,597,cola
57360,338,430,167,86,597,cola
57376,338,433,169,85,595,cola
57392,337,436,171,86,593,cola
57408,337,439,173,86,592,cola
57424,337,441,174,85,591,cola
57440,337,444,176,85,590,cola
57456,336,444,177,85,589,cola
57472,336,440,178,85,588,cola
57488,335,433,180,85,587,cola
57504,334,428,181,85,587,cola
57520,334,423,181,85,586,cola
57536,334,421,181,86,586,cola
57552,334,421,180,86,586,cola
57568,334,424,179,87,587,cola
57584,334,427,178,88,586,cola
57600,334,431,177,88,586,cola
57616,334,433,176,89,586,cola
57632,335,434,176,89,585,cola
57648,334,435,176,89,584,cola
57664,334,436,176,89,584,cola
57680,335,438,177,89,583,cola
57696,335,440,176,88,583,cola
57712,336,444,177,87,581,cola
57728,336,447,177,87,581,cola
57744,337,449,177,86,580,cola
57760,336,450,177,86,580,cola
57776,335,447,177,86,579,cola
57792,334,440,177,87,580,cola
57808,333,431,177,87,580,cola
57824,333,424,176,87,581,cola
57840,333,420,175,87,582,cola
57856,333,419,173,88,583,cola
57872,332,420,172,88,584,cola
57888,332,422,171,88,584,cola
57904,331,424,170,88,584,cola
57920,331,426,170,89,584,cola
57936,331,430,170,89,584,cola
57952,333,435,170,89,584,cola
57968,335,441,170,88,584,cola
57984,336,447,170,88,584,cola
58000,338,451,169,88,586,cola
58016,339,455,169,88,587,cola
58032,341,458,169,88,587,cola
58048,342,459,169,89,587,cola
58064,343,461,169,89,586,cola
58080,344,462,169,90,586,cola
58096,345,463,170,90,585,cola
58112,344,465,170,91,584,cola
58128,345,466,170,92,584,cola
58144,344,467,171,92,583,cola
58160,343,466,172,92,582,cola
58176,342,463,172,92,582,cola
58192,342,458,173,92,582,cola
58208,341,455,174,93,581,cola
58224,341,453,174,93,580,cola
58240,341,452,175,94,579,cola
58256,341,451,176,94,579,cola
58272,341,450,177,94,578,cola
58288,340,451,178,94,578,cola
58304,341,453,179,94,577,cola
58320,341,456,180,94,577,cola
58336,342,461,181,93,575,cola
58352,343,465,182,92,575,cola
58368,344,470,183,92,575,cola
58384,347,472,183,91,575,cola
58400,350,472,184,90,575,cola
58416,353,472,185,89,575,cola
58432,356,473,185,89,575,cola
58448,358,473,186,88,575,cola
58464,358,473,186,87,576,cola
58480,357,472,187,86,576,cola
58496,356,469,188,86,576,cola
58512,354,463,188,86,576,cola
58528,352,457,189,85,577,cola
58544,350,452,188,85,576,cola
58560,350,448,189,85,576,cola
58576,349,445,189,85,575,cola
58592,349,442,189,85,575,cola
58608,348,439,188,85,574,cola
58624,347,437,187,85,575,cola
58640,346,436,187,85,575,cola
58656,346,435,186,86,575,cola
58672,345,435,185,86,575,cola
58688,344,437,185,86,575,cola
58704,345,443,184,86,575,cola
58720,346,451,184,85,576,cola
58736,349,459,183,85,576,cola
58752,352,463,183,84,576,cola
58768,353,465,182,84,576,cola
58784,355,464,183,83,577,cola
58800,355,464,183,83,577,cola
58816,355,464,184,83,577,cola
58832,354,464,184,83,577,cola
58848,353,464,185,82,577,cola
58864,351,460,185,82,577,cola
58880,350,456,186,82,577,cola
58896,349,450,186,83,577,cola
58912,348,444,186,83,577,cola
58928,347,438,185,82,577,cola
58944,346,434,185,83,577,cola
58960,345,431,184,82,577,cola
58976,344,427,183,83,577,cola
58992,343,425,182,83,578,cola
59008,343,423,180,83,578,cola
59024,342,423,179,84,578,cola
59040,341,422,178,84,579,cola
59056,340,422,177,84,580,cola
59072,340,424,176,84,580,cola
59088,340,427,175,85,581,cola
59104,340,431,175,85,581,cola
59120,340,435,174,84,581,cola
59136,341,439,175,85,581,cola
59152,340,441,175,84,581,cola
59168,340,442,175,84,581,cola
59184,339,443,174,84,581,cola
59200,338,442,174,84,580,cola
59216,338,440,174,84,579,cola
59232,338,439,174,84,579,cola
59248,337,439,174,84,579,cola
59264,337,439,174,84,579,cola
59280,337,441,174,84,579,cola
59296,337,444,174,84,579,cola
59312,337,447,174,84,578,cola
59328,337,448,174,84,577,cola
59344,338,450,174,84,577,cola
59360,337,449,175,85,576,cola
59376,337,446,175,85,575,cola
59392,337,441,175,86,575,cola
59408,336,436,175,86,574,cola
59424,336,434,175,86,575,cola
59440,336,434,175,86,574,cola
59456,336,435,175,87,574,cola
59472,337,437,174,87,575,cola
59488,337,437,174,87,576,cola
59504,337,434,174,88,577,cola
59520,336,429,173,88,580,cola
59536,336,424,172,88,582,cola
59552,335,420,172,88,585,cola
59568,335,419,170,89,587,cola
59584,334,418,169,89,590,cola
59600,334,417,167,88,592,cola
59616,334,417,166,88,594,cola
59632,334,417,165,88,595,cola
59648,334,419,164,88,596,cola
59664,334,421,164,88,596,cola
59680,334,424,163,88,596,cola
59696,333,423,163,87,596,cola
59712,333,421,162,87,597,cola
59728,333,418,162,87,598,cola
59744,333,415,161,87,599,cola
59760,333,414,159,87,601,cola
59776,332,414,158,87,602,cola
59792,332,414,157,87,603,cola
59808,332,416,156,86,605,cola
59824,332,417,155,86,606,cola
59840,331,417,154,86,607,cola
59856,331,416,153,86,609,cola
59872,331,416,153,85,610,cola
59888,331,415,152,85,612,cola
59904,330,414,151,85,613,cola
59920,329,413,150,85,615,cola
59936,329,413,149,85,616,cola
59952,329,416,148,85,617,cola
59968,328,421,147,84,618,cola
59984,327,425,147,84,618,cola
60000,327,429,146,85,617,cola
60016,327,432,147,85,615,cola
60032,327,435,147,85,614,cola
60048,327,438,147,86,612,cola
timestamp,VOC,CH4,SMOKE,CO,ODOR,label
119472,269,465,67,64,478,grapejuice
119488,268,466,66,64,479,grapejuice
119504,268,467,67,65,479,grapejuice
119520,268,468,67,65,480,grapejuice
119536,269,469,67,65,480,grapejuice
119552,269,471,68,65,481,grapejuice
119568,270,472,68,66,481,grapejuice
119584,270,474,68,65,482,grapejuice
119600,271,476,68,66,483,grapejuice
119616,271,478,68,65,484,grapejuice
119632,271,479,68,66,485,grapejuice
119648,270,480,68,67,487,grapejuice
119664,268,479,69,68,488,grapejuice
119680,265,475,69,69,490,grapejuice
119696,264,468,69,70,492,grapejuice
119712,263,460,70,71,493,grapejuice
119728,262,454,70,73,495,grapejuice
119744,261,451,70,75,497,grapejuice
119760,262,451,71,78,499,grapejuice
119776,262,454,71,79,500,grapejuice
119792,263,457,71,80,500,grapejuice
119808,263,459,71,82,500,grapejuice
119824,264,462,72,82,500,grapejuice
119840,264,465,72,83,500,grapejuice
119856,264,468,72,83,500,grapejuice
119872,265,471,73,82,500,grapejuice
119888,266,474,73,82,499,grapejuice
119904,267,478,73,82,499,grapejuice
119920,267,480,73,81,499,grapejuice
119936,267,483,73,81,499,grapejuice
119952,267,483,73,81,500,grapejuice
119968,267,482,74,82,500,grapejuice
119984,267,480,74,82,500,grapejuice
120000,267,479,74,83,500,grapejuice
120016,266,477,75,84,500,grapejuice
120032,265,472,75,85,501,grapejuice
120048,264,465,75,87,502,grapejuice
120064,262,458,75,89,504,grapejuice
120080,261,451,75,90,506,grapejuice
120096,260,444,75,93,509,grapejuice
120112,259,439,75,95,511,grapejuice
120128,259,437,75,96,514,grapejuice
120144,259,437,75,98,516,grapejuice
120160,259,439,74,98,517,grapejuice
120176,259,442,75,99,517,grapejuice
120192,260,446,75,100,517,grapejuice
120208,262,451,76,100,517,grapejuice
120224,263,455,76,99,517,grapejuice
120240,264,460,76,97,516,grapejuice
120256,265,464,77,96,517,grapejuice
120272,266,469,76,94,517,grapejuice
120288,267,473,76,92,517,grapejuice
120304,269,478,77,91,517,grapejuice
120320,270,481,76,89,516,grapejuice
120336,271,484,77,89,515,grapejuice
120352,273,485,77,87,513,grapejuice
120368,273,487,77,86,512,grapejuice
120384,273,489,77,86,510,grapejuice
120400,274,491,77,85,509,grapejuice
120416,273,492,77,86,508,grapejuice
120432,272,493,77,86,507,grapejuice
120448,271,492,77,86,506,grapejuice
120464,270,489,77,87,506,grapejuice
120480,268,485,78,88,507,grapejuice
120496,267,479,78,89,509,grapejuice
120512,265,473,78,90,512,grapejuice
120528,264,465,78,92,515,grapejuice
120544,263,458,79,93,519,grapejuice
120560,262,451,78,95,523,grapejuice
120576,261,446,78,96,528,grapejuice
120592,261,442,78,98,533,grapejuice
120608,260,441,78,100,536,grapejuice
120624,260,442,78,100,539,grapejuice
120640,261,444,78,101,541,grapejuice
120656,261,446,78,103,542,grapejuice
120672,261,448,79,103,543,grapejuice
120688,261,449,79,104,543,grapejuice
120704,262,451,79,104,543,grapejuice
120720,262,454,80,105,543,grapejuice
120736,263,457,79,104,542,grapejuice
120752,264,460,80,104,541,grapejuice
120768,265,464,80,103,540,grapejuice
120784,266,467,80,103,540,grapejuice
120800,267,471,80,101,538,grapejuice
120816,268,475,80,100,537,grapejuice
120832,268,478,80,100,537,grapejuice
120848,268,480,81,99,537,grapejuice
120864,268,479,81,99,537,grapejuice
120880,267,477,81,99,538,grapejuice
120896,267,474,81,99,540,grapejuice
120912,267,470,81,100,542,grapejuice
120928,266,465,81,100,545,grapejuice
120944,265,461,81,101,547,grapejuice
120960,264,457,81,103,550,grapejuice
120976,263,453,81,104,552,grapejuice
120992,262,451,81,105,553,grapejuice
121008,262,450,82,107,553,grapejuice
121024,263,450,82,108,553,grapejuice
121040,263,451,82,109,552,grapejuice
121056,262,451,83,109,552,grapejuice
121072,262,451,83,110,551,grapejuice
121088,262,450,83,110,551,grapejuice
121104,262,450,83,110,551,grapejuice
121120,262,451,83,109,551,grapejuice
121136,262,452,84,109,550,grapejuice
121152,263,455,84,108,550,grapejuice
121168,263,457,84,107,550,grapejuice
121184,264,459,84,106,550,grapejuice
121200,264,460,84,105,549,grapejuice
121216,263,458,84,105,549,grapejuice
121232,263,452,85,104,548,grapejuice
121248,261,446,84,105,548,grapejuice
121264,261,440,84,105,547,grapejuice
121280,260,434,84,107,547,grapejuice
121296,260,431,84,108,547,grapejuice
121312,260,430,84,109,547,grapejuice
121328,260,430,83,110,547,grapejuice
121344,260,431,84,111,547,grapejuice
121360,260,431,84,111,547,grapejuice
121376,260,432,84,112,547,grapejuice
121392,259,432,84,112,547,grapejuice
121408,259,432,85,112,547,grapejuice
121424,259,432,84,112,547,grapejuice
121440,260,434,84,112,547,grapejuice
121456,260,436,85,110,546,grapejuice
121472,261,439,85,109,546,grapejuice
121488,261,442,85,107,544,grapejuice
121504,262,446,85,104,543,grapejuice
121520,263,451,85,101,540,grapejuice
121536,265,456,85,97,539,grapejuice
121552,267,462,85,95,538,grapejuice
121568,269,466,83,92,537,grapejuice
121584,271,467,83,89,536,grapejuice
121600,272,464,82,88,535,grapejuice
121616,273,459,81,86,533,grapejuice
121632,274,453,81,84,531,grapejuice
121648,274,448,80,83,530,grapejuice
121664,273,444,80,81,528,grapejuice
121680,273,441,80,79,526,grapejuice
121696,273,439,79,78,525,grapejuice
121712,273,438,79,77,524,grapejuice
121728,273,439,78,76,523,grapejuice
121744,272,440,78,75,522,grapejuice
121760,271,442,78,75,522,grapejuice
121776,269,442,79,75,522,grapejuice
121792,267,441,79,74,522,grapejuice
121808,266,438,79,75,523,grapejuice
121824,265,435,79,76,523,grapejuice
121840,265,433,80,77,524,grapejuice
121856,264,434,79,78,524,grapejuice
121872,265,437,80,79,525,grapejuice
121888,265,440,80,79,525,grapejuice
121904,265,442,80,80,526,grapejuice
121920,265,444,80,80,526,grapejuice
121936,265,445,81,81,527,grapejuice
121952,265,445,81,81,528,grapejuice
121968,264,444,81,82,529,grapejuice
121984,264,442,81,82,530,grapejuice
122000,264,440,81,83,532,grapejuice
122016,264,438,81,83,532,grapejuice
122032,263,436,81,84,533,grapejuice
122048,262,433,82,85,535,grapejuice
122064,262,429,81,87,536,grapejuice
122080,262,427,81,88,537,grapejuice
122096,262,427,82,90,538,grapejuice
122112,262,428,82,91,538,grapejuice
122128,262,429,82,93,539,grapejuice
122144,262,431,82,94,539,grapejuice
122160,262,434,82,94,539,grapejuice
122176,263,438,82,94,539,grapejuice
122192,265,443,83,94,539,grapejuice
122208,267,449,83,92,538,grapejuice
122224,268,454,83,90,538,grapejuice
122240,269,459,83,88,537,grapejuice
122256,270,464,82,88,536,grapejuice
122272,271,468,82,87,535,grapejuice
122288,271,472,82,87,534,grapejuice
122304,273,474,82,86,533,grapejuice
122320,274,477,82,85,533,grapejuice
122336,275,479,83,84,532,grapejuice
122352,276,480,82,83,531,grapejuice
122368,276,482,82,82,530,grapejuice
122384,274,484,82,81,530,grapejuice
122400,274,485,83,81,530,grapejuice
122416,273,484,82,81,530,grapejuice
122432,272,483,82,80,530,grapejuice
122448,272,482,83,81,530,grapejuice
122464,272,482,83,82,531,grapejuice
122480,273,484,83,82,531,grapejuice
122496,275,486,83,82,530,grapejuice
122512,277,489,83,80,530,grapejuice
122528,279,491,83,80,529,grapejuice
122544,280,492,82,79,529,grapejuice
122560,280,493,82,78,529,grapejuice
122576,280,494,82,77,529,grapejuice
122592,280,494,81,77,529,grapejuice
122608,280,493,81,76,529,grapejuice
122624,281,493,81,76,528,grapejuice
122640,282,492,82,75,527,grapejuice
122656,282,491,81,75,526,grapejuice
122672,283,492,81,74,525,grapejuice
122688,283,492,82,74,523,grapejuice
122704,284,492,81,74,522,grapejuice
122720,284,492,81,74,521,grapejuice
122736,284,493,81,73,520,grapejuice
122752,284,493,82,74,519,grapejuice
122768,284,494,81,73,519,grapejuice
122784,284,494,81,74,518,grapejuice
122800,284,496,81,73,518,grapejuice
122816,284,496,81,73,518,grapejuice
122832,284,497,81,74,517,grapejuice
122848,284,498,82,75,517,grapejuice
122864,285,499,82,75,517,grapejuice
122880,286,500,82,76,517,grapejuice
122896,287,501,82,77,516,grapejuice
122912,287,502,82,77,516,grapejuice
122928,289,503,82,76,515,grapejuice
122944,290,503,82,75,513,grapejuice
122960,291,502,81,74,512,grapejuice
122976,292,501,81,72,510,grapejuice
122992,292,496,80,71,509,grapejuice
123008,293,490,79,70,508,grapejuice
123024,292,483,79,69,505,grapejuice
123040,291,476,78,68,504,grapejuice
123056,290,466,77,67,503,grapejuice
123072,289,456,77,65,501,grapejuice
123088,287,447,76,65,500,grapejuice
123104,285,441,76,64,498,grapejuice
123120,284,435,76,63,497,grapejuice
123136,283,431,75,63,496,grapejuice
123152,281,427,75,62,495,grapejuice
123168,280,424,74,62,494,grapejuice
123184,280,421,74,61,493,grapejuice
123200,279,420,74,61,492,grapejuice
123216,279,418,74,60,490,grapejuice
123232,279,416,73,60,489,grapejuice
123248,278,413,73,60,488,grapejuice
123264,277,410,72,59,487,grapejuice
123280,276,408,72,59,485,grapejuice
123296,276,405,72,59,484,grapejuice
123312,275,402,72,58,483,grapejuice
123328,275,401,71,58,483,grapejuice
123344,275,400,71,58,483,grapejuice
123360,275,400,71,58,482,grapejuice
123376,275,401,72,58,482,grapejuice
123392,275,402,71,58,481,grapejuice
123408,276,404,71,58,481,grapejuice
123424,276,407,72,58,481,grapejuice
123440,276,410,72,58,482,grapejuice
123456,276,413,72,58,482,grapejuice
123472,277,416,72,58,482,grapejuice
123488,277,419,72,59,481,grapejuice
123504,278,422,72,59,481,grapejuice
123520,278,425,73,59,480,grapejuice
123536,279,429,73,60,481,grapejuice
123552,279,432,73,60,481,grapejuice
123568,280,435,74,60,480,grapejuice
123584,281,438,74,60,480,grapejuice
123600,281,441,74,60,480,grapejuice
123616,282,444,74,60,479,grapejuice
123632,281,448,74,60,480,grapejuice
123648,282,450,75,60,480,grapejuice
123664,282,452,75,60,480,grapejuice
123680,282,455,75,60,480,grapejuice
123696,283,457,75,61,480,grapejuice
123712,283,460,75,62,480,grapejuice
123728,283,461,75,62,480,grapejuice
123744,283,462,76,62,481,grapejuice
123760,283,463,76,63,481,grapejuice
123776,283,462,76,63,481,grapejuice
123792,283,462,76,63,482,grapejuice
123808,282,462,77,64,482,grapejuice
123824,282,462,77,65,483,grapejuice
123840,282,462,77,66,483,grapejuice
123856,283,463,78,66,484,grapejuice
123872,283,464,78,67,484,grapejuice
123888,283,466,78,67,485,grapejuice
123904,284,468,78,67,486,grapejuice
123920,284,470,78,68,487,grapejuice
123936,284,471,78,67,488,grapejuice
123952,284,472,78,68,489,grapejuice
123968,284,473,78,68,489,grapejuice
123984,284,474,78,68,489,grapejuice
124000,285,476,78,68,490,grapejuice
124016,287,479,78,68,491,grapejuice
124032,289,481,78,67,491,grapejuice
124048,290,482,77,66,492,grapejuice
124064,291,481,76,66,492,grapejuice
124080,292,478,76,65,492,grapejuice
124096,292,475,76,65,492,grapejuice
124112,293,471,75,65,492,grapejuice
124128,293,469,75,64,492,grapejuice
124144,293,467,75,64,493,grapejuice
124160,292,466,75,64,494,grapejuice
124176,293,465,75,63,494,grapejuice
124192,293,464,75,64,495,grapejuice
124208,293,464,75,64,495,grapejuice
124224,294,465,75,64,495,grapejuice
124240,294,465,75,64,494,grapejuice
124256,294,466,75,63,495,grapejuice
124272,294,466,75,63,496,grapejuice
124288,293,466,75,64,496,grapejuice
124304,294,467,75,64,497,grapejuice
124320,294,467,75,64,497,grapejuice
124336,294,468,75,64,498,grapejuice
124352,294,469,75,64,498,grapejuice
124368,293,470,75,65,498,grapejuice
124384,293,470,75,65,497,grapejuice
124400,293,471,75,65,498,grapejuice
124416,293,471,75,66,498,grapejuice
124432,293,471,75,66,497,grapejuice
124448,294,472,76,67,497,grapejuice
124464,295,474,76,67,496,grapejuice
124480,296,476,77,68,495,grapejuice
124496,296,478,76,67,495,grapejuice
124512,297,479,77,67,494,grapejuice
124528,298,481,77,66,493,grapejuice
124544,298,482,77,66,493,grapejuice
124560,299,483,77,66,492,grapejuice
124576,300,483,76,64,492,grapejuice
124592,300,484,76,64,492,grapejuice
124608,299,485,76,64,493,grapejuice
124624,299,486,76,64,494,grapejuice
124640,299,487,76,64,494,grapejuice
124656,299,488,77,64,495,grapejuice
124672,299,489,76,64,496,grapejuice
124688,299,490,77,64,497,grapejuice
124704,299,491,77,66,498,grapejuice
124720,298,491,77,66,498,grapejuice
124736,298,491,77,66,499,grapejuice
124752,298,490,77,66,499,grapejuice
124768,298,489,78,67,499,grapejuice
124784,297,488,78,68,500,grapejuice
124800,297,488,78,68,500,grapejuice
124816,297,487,79,69,500,grapejuice
124832,296,486,79,69,500,grapejuice
124848,296,484,79,70,500,grapejuice
124864,295,482,79,71,500,grapejuice
124880,295,480,80,71,499,grapejuice
124896,294,478,80,73,499,grapejuice
124912,294,477,80,73,499,grapejuice
124928,294,477,80,73,499,grapejuice
124944,295,478,80,74,499,grapejuice
124960,295,480,80,74,499,grapejuice
124976,295,482,80,74,499,grapejuice
124992,296,484,81,73,500,grapejuice
125008,297,487,81,73,501,grapejuice
125024,298,489,80,71,501,grapejuice
125040,299,492,80,71,502,grapejuice
125056,300,493,79,70,502,grapejuice
125072,300,495,79,69,503,grapejuice
125088,301,496,80,69,504,grapejuice
125104,301,496,80,68,505,grapejuice
125120,301,497,79,68,506,grapejuice
125136,301,497,79,68,506,grapejuice
125152,301,497,78,68,506,grapejuice
125168,301,497,79,68,506,grapejuice
125184,301,498,79,68,506,grapejuice
125200,301,498,79,68,505,grapejuice
125216,301,497,78,69,504,grapejuice
125232,301,497,78,69,503,grapejuice
125248,302,496,78,68,502,grapejuice
125264,302,495,78,68,501,grapejuice
125280,302,495,78,67,500,grapejuice
125296,303,494,78,67,499,grapejuice
125312,303,493,78,66,498,grapejuice
125328,303,492,78,65,497,grapejuice
125344,303,491,78,64,496,grapejuice
125360,303,490,77,64,496,grapejuice
125376,304,489,77,63,496,grapejuice
125392,304,488,77,62,495,grapejuice
125408,304,487,77,62,495,grapejuice
125424,305,486,77,62,494,grapejuice
125440,304,485,76,62,494,grapejuice
125456,305,484,76,61,494,grapejuice
125472,305,484,76,61,495,grapejuice
125488,305,484,76,61,496,grapejuice
125504,305,483,76,61,496,grapejuice
125520,305,483,76,61,496,grapejuice
125536,305,482,76,61,497,grapejuice
125552,305,482,76,61,497,grapejuice
125568,306,481,75,61,498,grapejuice
125584,306,480,75,62,498,grapejuice
125600,306,477,75,62,498,grapejuice
125616,307,473,75,62,498,grapejuice
125632,307,468,74,62,498,grapejuice
125648,307,463,74,62,497,grapejuice
125664,308,459,74,62,497,grapejuice
125680,308,454,74,61,497,grapejuice
125696,307,449,74,61,497,grapejuice
125712,307,445,73,61,497,grapejuice
125728,306,442,73,61,497,grapejuice
125744,306,440,72,61,497,grapejuice
125760,305,439,72,61,497,grapejuice
125776,305,437,72,61,497,grapejuice
125792,305,437,72,61,497,grapejuice
125808,305,437,72,61,497,grapejuice
125824,305,437,73,61,497,grapejuice
125840,305,437,72,61,497,grapejuice
125856,305,437,73,61,496,grapejuice
125872,305,438,73,61,495,grapejuice
125888,305,439,73,61,495,grapejuice
125904,305,440,73,60,495,grapejuice
125920,305,441,72,60,496,grapejuice
125936,305,442,72,60,497,grapejuice
125952,304,443,72,61,498,grapejuice
125968,305,443,73,61,498,grapejuice
125984,305,443,72,61,498,grapejuice
126000,305,443,72,61,498,grapejuice
126016,305,443,72,62,498,grapejuice
126032,305,443,72,61,499,grapejuice
126048,305,441,72,61,500,grapejuice
126064,305,438,72,62,500,grapejuice
126080,305,435,72,62,500,grapejuice
126096,306,432,71,62,501,grapejuice
126112,305,431,72,63,503,grapejuice
126128,305,429,71,63,503,grapejuice
126144,305,428,72,63,504,grapejuice
126160,304,428,72,64,505,grapejuice
126176,303,431,72,64,506,grapejuice
126192,303,434,72,65,507,grapejuice
126208,302,434,73,66,508,grapejuice
126224,302,435,73,67,508,grapejuice
126240,302,437,73,67,508,grapejuice
126256,304,440,73,68,507,grapejuice
126272,305,442,73,67,507,grapejuice
126288,306,442,73,67,507,grapejuice
126304,306,440,73,67,505,grapejuice
126320,307,438,73,66,504,grapejuice
126336,307,440,73,66,503,grapejuice
126352,306,445,73,66,503,grapejuice
126368,305,446,74,67,504,grapejuice
126384,304,445,74,69,505,grapejuice
126400,303,444,74,71,506,grapejuice
126416,301,442,75,73,509,grapejuice
126432,300,439,75,74,513,grapejuice
126448,298,435,75,76,516,grapejuice
126464,297,431,76,78,520,grapejuice
126480,295,427,75,79,524,grapejuice
126496,295,424,76,81,527,grapejuice
126512,294,421,76,82,530,grapejuice
126528,293,420,76,83,532,grapejuice
126544,293,421,76,84,534,grapejuice
126560,293,424,77,86,535,grapejuice
126576,294,429,77,86,535,grapejuice
126592,295,434,77,87,534,grapejuice
126608,297,440,77,87,533,grapejuice
126624,299,446,77,86,532,grapejuice
126640,300,452,78,84,531,grapejuice
126656,302,457,77,82,529,grapejuice
126672,303,461,77,80,527,grapejuice
126688,304,463,77,79,525,grapejuice
126704,305,464,77,77,523,grapejuice
126720,305,463,77,76,520,grapejuice
126736,306,463,77,74,518,grapejuice
126752,306,462,77,72,516,grapejuice
126768,306,462,77,71,513,grapejuice
126784,306,462,76,70,511,grapejuice
126800,306,462,76,68,509,grapejuice
126816,307,462,76,67,507,grapejuice
126832,307,461,76,66,506,grapejuice
126848,307,460,76,65,505,grapejuice
126864,308,458,75,64,503,grapejuice
126880,308,455,74,63,501,grapejuice
126896,307,451,74,62,500,grapejuice
126912,307,445,73,61,498,grapejuice
126928,306,437,72,61,497,grapejuice
126944,305,430,72,60,496,grapejuice
126960,304,423,71,60,495,grapejuice
126976,303,419,71,59,494,grapejuice
126992,302,416,71,59,494,grapejuice
127008,302,416,71,60,493,grapejuice
127024,302,417,71,60,493,grapejuice
127040,301,420,71,60,492,grapejuice
127056,301,422,71,61,492,grapejuice
127072,301,426,72,62,491,grapejuice
